chi_square_percent_point_function, scale_feature_coefficient, min_accuracy_coefficient, min_number_class_per_node, sorting_method, dataset_test_size, dataset_test_categorizable, number_of_rules, cobertura, ensemble_accuracy, ensemble_f1_score, ensemble_precision_score, ensemble_recall, ensemble_roc_auc_score, tree_accuracy, tree_f1_score, tree_precision_score, tree_recall_score, tree_roc_auc_score, RuleFit_accuracy, RuleFit_f1_score, RuleFit_precision_score, RuleFit_recall_score, RuleFit_roc_auc_score, rules_accuracy, rules_f1_score, rules_precision_score, rules_recall_score, rules_roc_auc_score
0.995, 0.5, 0.9, 7, target_accuracy, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.995, 0.5, 0.9, 7, complexity, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.995, 0.5, 0.9, 7, chi2_statistic, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.95, 0.5, 0.9, 9, target_accuracy, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.95, 0.5, 0.9, 9, complexity, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.95, 0.5, 0.9, 9, chi2_statistic, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.97, 0.5, 0.9, 9, target_accuracy, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.97, 0.5, 0.9, 9, complexity, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.97, 0.5, 0.9, 9, chi2_statistic, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.99, 0.5, 0.9, 9, target_accuracy, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.99, 0.5, 0.9, 9, complexity, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.99, 0.5, 0.9, 9, chi2_statistic, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.995, 0.5, 0.9, 9, target_accuracy, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.995, 0.5, 0.9, 9, complexity, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.995, 0.5, 0.9, 9, chi2_statistic, 349, 276, 4, 0.7908309455587392, 0.8804347826086957, 0.3773584905660377, 0.625, 0.2702702702702703, 0.622582833879905, 0.8659420289855072, 0.463768115942029, 0.5, 0.43243243243243246, 0.6827434128689359, 0.8913043478260869, 0.34782608695652173, 0.8888888888888888, 0.21621621621621623, 0.6060160578989031, 0.11594202898550725, 0.2026143790849673, 0.11524163568773234, 0.8378378378378378, 0.4210109691281239
0.95, 0.5, 0.95, 2, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.95, 0.5, 0.95, 2, complexity, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.95, 0.5, 0.95, 2, chi2_statistic, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.97, 0.5, 0.95, 2, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.97, 0.5, 0.95, 2, complexity, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.97, 0.5, 0.95, 2, chi2_statistic, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.99, 0.5, 0.95, 2, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.99, 0.5, 0.95, 2, complexity, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.99, 0.5, 0.95, 2, chi2_statistic, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.995, 0.5, 0.95, 2, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.995, 0.5, 0.95, 2, complexity, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.995, 0.5, 0.95, 2, chi2_statistic, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.95, 0.5, 0.95, 3, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.95, 0.5, 0.95, 3, complexity, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.95, 0.5, 0.95, 3, chi2_statistic, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.97, 0.5, 0.95, 3, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.97, 0.5, 0.95, 3, complexity, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.97, 0.5, 0.95, 3, chi2_statistic, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.99, 0.5, 0.95, 3, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.99, 0.5, 0.95, 3, complexity, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.99, 0.5, 0.95, 3, chi2_statistic, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.995, 0.5, 0.95, 3, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.995, 0.5, 0.95, 3, complexity, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.995, 0.5, 0.95, 3, chi2_statistic, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.95, 0.5, 0.95, 5, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.95, 0.5, 0.95, 5, complexity, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.95, 0.5, 0.95, 5, chi2_statistic, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.97, 0.5, 0.95, 5, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.97, 0.5, 0.95, 5, complexity, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.97, 0.5, 0.95, 5, chi2_statistic, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.99, 0.5, 0.95, 5, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.99, 0.5, 0.95, 5, complexity, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.99, 0.5, 0.95, 5, chi2_statistic, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
0.995, 0.5, 0.95, 5, target_accuracy, 349, 120, 3, 0.3438395415472779, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.975, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8705357142857143, 0.025, 0.033057851239669415, 0.017699115044247787, 0.25, 0.1294642857142857
